#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1450535,37107590,BO94DRAFT_100549,BO94DRAFT_100549,-,-,Unknown,-,ARF/SAR superfamily,protein-coding,-,-,-,ARF/SAR superfamily,20180721,-
1450535,37112654,BO94DRAFT_529727,BO94DRAFT_529727,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112655,BO94DRAFT_529732,BO94DRAFT_529732,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37112656,BO94DRAFT_529737,BO94DRAFT_529737,-,-,Unknown,-,cytochrome b560 subunit of succinate dehydrogenase,protein-coding,-,-,-,cytochrome b560 subunit of succinate dehydrogenase,20181013,-
1450535,37112657,BO94DRAFT_529741,BO94DRAFT_529741,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112658,BO94DRAFT_529745,BO94DRAFT_529745,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112659,BO94DRAFT_529746,BO94DRAFT_529746,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112660,BO94DRAFT_529747,BO94DRAFT_529747,-,-,Unknown,-,tRNA methyltransferase complex GCD14 subunit,protein-coding,-,-,-,tRNA methyltransferase complex GCD14 subunit,20181013,-
1450535,37112661,BO94DRAFT_529752,BO94DRAFT_529752,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112662,BO94DRAFT_529753,BO94DRAFT_529753,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112663,BO94DRAFT_529754,BO94DRAFT_529754,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112664,BO94DRAFT_529756,BO94DRAFT_529756,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112665,BO94DRAFT_529760,BO94DRAFT_529760,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112666,BO94DRAFT_529768,BO94DRAFT_529768,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37112667,BO94DRAFT_529772,BO94DRAFT_529772,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112668,BO94DRAFT_529776,BO94DRAFT_529776,-,-,Unknown,-,N-methyl-D-aspartate receptor glutamate-binding subunit,protein-coding,-,-,-,N-methyl-D-aspartate receptor glutamate-binding subunit,20181013,-
1450535,37112669,BO94DRAFT_529783,BO94DRAFT_529783,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112670,BO94DRAFT_529784,BO94DRAFT_529784,-,-,Unknown,-,DUF1620-domain-containing protein,protein-coding,-,-,-,DUF1620-domain-containing protein,20181013,-
1450535,37112671,BO94DRAFT_529786,BO94DRAFT_529786,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112672,BO94DRAFT_529787,BO94DRAFT_529787,-,-,Unknown,-,copper/zinc binding superoxide dismutase,protein-coding,-,-,-,copper/zinc binding superoxide dismutase,20181013,-
1450535,37112673,BO94DRAFT_529803,BO94DRAFT_529803,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112674,BO94DRAFT_529811,BO94DRAFT_529811,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112675,BO94DRAFT_529819,BO94DRAFT_529819,-,-,Unknown,-,hydroxymethylglutaryl-CoA synthase,protein-coding,-,-,-,hydroxymethylglutaryl-CoA synthase,20181013,-
1450535,37112676,BO94DRAFT_529821,BO94DRAFT_529821,-,-,Unknown,-,acyl-CoA dehydrogenase NM domain-like protein,protein-coding,-,-,-,acyl-CoA dehydrogenase NM domain-like protein,20181013,-
1450535,37112677,BO94DRAFT_529822,BO94DRAFT_529822,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112678,BO94DRAFT_529824,BO94DRAFT_529824,-,-,Unknown,-,3-methylcrotonyl-CoA carboxylase subunit alpha,protein-coding,-,-,-,3-methylcrotonyl-CoA carboxylase subunit alpha,20181013,-
1450535,37112679,BO94DRAFT_529832,BO94DRAFT_529832,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112680,BO94DRAFT_529838,BO94DRAFT_529838,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37112681,BO94DRAFT_529840,BO94DRAFT_529840,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112682,BO94DRAFT_529856,BO94DRAFT_529856,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112683,BO94DRAFT_529860,BO94DRAFT_529860,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112684,BO94DRAFT_529864,BO94DRAFT_529864,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112685,BO94DRAFT_529867,BO94DRAFT_529867,-,-,Unknown,-,Ser/Thr protein phosphatase family,protein-coding,-,-,-,Ser/Thr protein phosphatase family,20181013,-
1450535,37112686,BO94DRAFT_529868,BO94DRAFT_529868,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112687,BO94DRAFT_529869,BO94DRAFT_529869,-,-,Unknown,-,endo-arabinase,protein-coding,-,-,-,endo-arabinase,20181013,-
1450535,37112688,BO94DRAFT_529879,BO94DRAFT_529879,-,-,Unknown,-,vacuolar ATPase proteolipid subunit C,protein-coding,-,-,-,vacuolar ATPase proteolipid subunit C,20181013,-
1450535,37112689,BO94DRAFT_529891,BO94DRAFT_529891,-,-,Unknown,-,AMP-binding enzyme,protein-coding,-,-,-,AMP-binding enzyme,20181013,-
1450535,37112690,BO94DRAFT_529892,BO94DRAFT_529892,-,-,Unknown,-,SET domain-containing protein,protein-coding,-,-,-,SET domain-containing protein,20181013,-
1450535,37112691,BO94DRAFT_529900,BO94DRAFT_529900,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112692,BO94DRAFT_529902,BO94DRAFT_529902,-,-,Unknown,-,phytanoyl-CoA dioxygenase family protein,protein-coding,-,-,-,phytanoyl-CoA dioxygenase family protein,20181013,-
1450535,37112693,BO94DRAFT_529906,BO94DRAFT_529906,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112694,BO94DRAFT_529909,BO94DRAFT_529909,-,-,Unknown,-,1-acyl dihydroxyacetone phosphate reductase,protein-coding,-,-,-,1-acyl dihydroxyacetone phosphate reductase,20181013,-
1450535,37112695,BO94DRAFT_529913,BO94DRAFT_529913,-,-,Unknown,-,putative L-allo-threonine aldolase,protein-coding,-,-,-,putative L-allo-threonine aldolase,20181013,-
1450535,37112696,BO94DRAFT_529916,BO94DRAFT_529916,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112697,BO94DRAFT_529919,BO94DRAFT_529919,-,-,Unknown,-,ubiquinone biosynthesis protein Coq7,protein-coding,-,-,-,ubiquinone biosynthesis protein Coq7,20181013,-
1450535,37112698,BO94DRAFT_529920,BO94DRAFT_529920,-,-,Unknown,-,plus-3-domain-containing protein,protein-coding,-,-,-,plus-3-domain-containing protein,20181013,-
1450535,37112699,BO94DRAFT_529924,BO94DRAFT_529924,-,-,Unknown,-,monooxygenase,protein-coding,-,-,-,monooxygenase,20181013,-
1450535,37112700,BO94DRAFT_529926,BO94DRAFT_529926,-,-,Unknown,-,putative haloacid dehalogenase-like hydrolase,protein-coding,-,-,-,putative haloacid dehalogenase-like hydrolase,20181013,-
1450535,37112701,BO94DRAFT_529929,BO94DRAFT_529929,-,-,Unknown,-,"signal recognition particle, SRP9/SRP14 subunit",protein-coding,-,-,-,"signal recognition particle, SRP9/SRP14 subunit",20181013,-
1450535,37112702,BO94DRAFT_529931,BO94DRAFT_529931,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112703,BO94DRAFT_529932,BO94DRAFT_529932,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112704,BO94DRAFT_529933,BO94DRAFT_529933,-,-,Unknown,-,formamidase FmdS,protein-coding,-,-,-,formamidase FmdS,20181013,-
1450535,37112705,BO94DRAFT_529937,BO94DRAFT_529937,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112706,BO94DRAFT_529942,BO94DRAFT_529942,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112707,BO94DRAFT_529943,BO94DRAFT_529943,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112708,BO94DRAFT_529945,BO94DRAFT_529945,-,-,Unknown,-,"CCR4-NOT transcription complex, subunit 3",protein-coding,-,-,-,"CCR4-NOT transcription complex, subunit 3",20181013,-
1450535,37112709,BO94DRAFT_529946,BO94DRAFT_529946,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112710,BO94DRAFT_529949,BO94DRAFT_529949,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20181013,-
1450535,37112711,BO94DRAFT_529952,BO94DRAFT_529952,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112712,BO94DRAFT_529954,BO94DRAFT_529954,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20181013,-
1450535,37112713,BO94DRAFT_529955,BO94DRAFT_529955,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112714,BO94DRAFT_529958,BO94DRAFT_529958,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112715,BO94DRAFT_529959,BO94DRAFT_529959,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20181013,-
1450535,37112716,BO94DRAFT_529961,BO94DRAFT_529961,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112717,BO94DRAFT_529966,BO94DRAFT_529966,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112718,BO94DRAFT_529976,BO94DRAFT_529976,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112719,BO94DRAFT_529981,BO94DRAFT_529981,-,-,Unknown,-,D-amino-acid oxidase,protein-coding,-,-,-,D-amino-acid oxidase,20181013,-
1450535,37112720,BO94DRAFT_529993,BO94DRAFT_529993,-,-,Unknown,-,Molybdopterin binding protein,protein-coding,-,-,-,Molybdopterin binding protein,20181013,-
1450535,37112721,BO94DRAFT_529995,BO94DRAFT_529995,-,-,Unknown,-,glial factor naturation factor,protein-coding,-,-,-,glial factor naturation factor,20181013,-
1450535,37112722,BO94DRAFT_530002,BO94DRAFT_530002,-,-,Unknown,-,tRNA-splicing endonuclease subunit Sen34,protein-coding,-,-,-,tRNA-splicing endonuclease subunit Sen34,20181013,-
1450535,37112723,BO94DRAFT_530003,BO94DRAFT_530003,-,-,Unknown,-,PAXNEB protein superfamily,protein-coding,-,-,-,PAXNEB protein superfamily,20181013,-
1450535,37112724,BO94DRAFT_530004,BO94DRAFT_530004,-,-,Unknown,-,RNA polymerase,protein-coding,-,-,-,RNA polymerase,20181013,-
1450535,37112725,BO94DRAFT_530014,BO94DRAFT_530014,-,-,Unknown,-,putative NADP(+)-dependent dehydrogenase,protein-coding,-,-,-,putative NADP(+)-dependent dehydrogenase,20181013,-
1450535,37112726,BO94DRAFT_530018,BO94DRAFT_530018,-,-,Unknown,-,FAD binding domain protein,protein-coding,-,-,-,FAD binding domain protein,20181013,-
1450535,37112727,BO94DRAFT_530021,BO94DRAFT_530021,-,-,Unknown,-,pseudouridine synthase,protein-coding,-,-,-,pseudouridine synthase,20181013,-
1450535,37112728,BO94DRAFT_530022,BO94DRAFT_530022,-,-,Unknown,-,GPI-anchored cell surface glyco protein,protein-coding,-,-,-,GPI-anchored cell surface glyco protein,20181013,-
1450535,37112729,BO94DRAFT_530029,BO94DRAFT_530029,-,-,Unknown,-,bacterial bifunctional deaminase-reductase,protein-coding,-,-,-,bacterial bifunctional deaminase-reductase,20181013,-
1450535,37112730,BO94DRAFT_530030,BO94DRAFT_530030,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112731,BO94DRAFT_530032,BO94DRAFT_530032,-,-,Unknown,-,magnesium and cobalt transport protein and translocase of inner mitochondrial membrane,protein-coding,-,-,-,magnesium and cobalt transport protein and translocase of inner mitochondrial membrane,20181013,-
1450535,37112732,BO94DRAFT_530037,BO94DRAFT_530037,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112733,BO94DRAFT_530038,BO94DRAFT_530038,-,-,Unknown,-,FMN dependent dehydrogenase,protein-coding,-,-,-,FMN dependent dehydrogenase,20181013,-
1450535,37112734,BO94DRAFT_530039,BO94DRAFT_530039,-,-,Unknown,-,integral membrane protein,protein-coding,-,-,-,integral membrane protein,20180712,-
1450535,37112735,BO94DRAFT_530045,BO94DRAFT_530045,-,-,Unknown,-,aorsin,protein-coding,-,-,-,aorsin,20181013,-
1450535,37112736,BO94DRAFT_530048,BO94DRAFT_530048,-,-,Unknown,-,cysteine protease,protein-coding,-,-,-,cysteine protease,20181013,-
1450535,37112737,BO94DRAFT_530049,BO94DRAFT_530049,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112738,BO94DRAFT_530050,BO94DRAFT_530050,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37112739,BO94DRAFT_530051,BO94DRAFT_530051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112740,BO94DRAFT_530058,BO94DRAFT_530058,-,-,Unknown,-,"quercetin 2,3-dioxygenase",protein-coding,-,-,-,"quercetin 2,3-dioxygenase",20181013,-
1450535,37112741,BO94DRAFT_530061,BO94DRAFT_530061,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112742,BO94DRAFT_530063,BO94DRAFT_530063,-,-,Unknown,-,putative C2H2 finger domain protein,protein-coding,-,-,-,putative C2H2 finger domain protein,20181013,-
1450535,37112743,BO94DRAFT_530066,BO94DRAFT_530066,-,-,Unknown,-,FAD-binding domain-containing protein,protein-coding,-,-,-,FAD-binding domain-containing protein,20181013,-
1450535,37112744,BO94DRAFT_530071,BO94DRAFT_530071,-,-,Unknown,-,YjgF-like protein,protein-coding,-,-,-,YjgF-like protein,20181013,-
1450535,37112745,BO94DRAFT_530072,BO94DRAFT_530072,-,-,Unknown,-,actin-like ATPase domain-containing protein,protein-coding,-,-,-,actin-like ATPase domain-containing protein,20181013,-
1450535,37112746,BO94DRAFT_530073,BO94DRAFT_530073,-,-,Unknown,-,negative cofactor 2 complex subunit beta,protein-coding,-,-,-,negative cofactor 2 complex subunit beta,20181013,-
1450535,37112747,BO94DRAFT_530075,BO94DRAFT_530075,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20181013,-
1450535,37112748,BO94DRAFT_530079,BO94DRAFT_530079,-,-,Unknown,-,FAD dependent oxidoreductase superfamily,protein-coding,-,-,-,FAD dependent oxidoreductase superfamily,20181013,-
1450535,37112749,BO94DRAFT_530080,BO94DRAFT_530080,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112750,BO94DRAFT_530081,BO94DRAFT_530081,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112751,BO94DRAFT_530086,BO94DRAFT_530086,-,-,Unknown,-,MFS quinate transporter,protein-coding,-,-,-,MFS quinate transporter,20181013,-
1450535,37112752,BO94DRAFT_530094,BO94DRAFT_530094,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112753,BO94DRAFT_530099,BO94DRAFT_530099,-,-,Unknown,-,putative benzoate 4-monooxygenase cytochrome P450,protein-coding,-,-,-,putative benzoate 4-monooxygenase cytochrome P450,20181013,-
1450535,37112754,BO94DRAFT_530107,BO94DRAFT_530107,-,-,Unknown,-,proteinase aspergillopepsin II,protein-coding,-,-,-,proteinase aspergillopepsin II,20181013,-
1450535,37112755,BO94DRAFT_530111,BO94DRAFT_530111,-,-,Unknown,-,capsule polysaccharide biosynthesis protein,protein-coding,-,-,-,capsule polysaccharide biosynthesis protein,20181013,-
1450535,37112756,BO94DRAFT_530122,BO94DRAFT_530122,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112757,BO94DRAFT_530123,BO94DRAFT_530123,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112758,BO94DRAFT_530125,BO94DRAFT_530125,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112759,BO94DRAFT_530127,BO94DRAFT_530127,-,-,Unknown,-,acid protease,protein-coding,-,-,-,acid protease,20181013,-
1450535,37112760,BO94DRAFT_530131,BO94DRAFT_530131,-,-,Unknown,-,"2,3-diketo-5-methylthio-1-phosphopentane phosphatase",protein-coding,-,-,-,"2,3-diketo-5-methylthio-1-phosphopentane phosphatase",20181013,-
1450535,37112761,BO94DRAFT_530134,BO94DRAFT_530134,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37112762,BO94DRAFT_530138,BO94DRAFT_530138,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20181013,-
1450535,37112763,BO94DRAFT_530147,BO94DRAFT_530147,-,-,Unknown,-,mitochondrial enoyl reductase,protein-coding,-,-,-,mitochondrial enoyl reductase,20181013,-
1450535,37112764,BO94DRAFT_530148,BO94DRAFT_530148,-,-,Unknown,-,Ser/Thr protein phosphatase family,protein-coding,-,-,-,Ser/Thr protein phosphatase family,20181013,-
1450535,37112765,BO94DRAFT_530149,BO94DRAFT_530149,-,-,Unknown,-,"pyruvate dehydrogenase E1 component, beta subunit",protein-coding,-,-,-,"pyruvate dehydrogenase E1 component, beta subunit",20181013,-
1450535,37112766,BO94DRAFT_530151,BO94DRAFT_530151,-,-,Unknown,-,"N2,N2-dimethylguanosine tRNA methyltransferase",protein-coding,-,-,-,"N2,N2-dimethylguanosine tRNA methyltransferase",20181013,-
1450535,37112767,BO94DRAFT_530152,BO94DRAFT_530152,-,-,Unknown,-,"N2,N2-dimethylguanosine tRNA methyltransferase",protein-coding,-,-,-,"N2,N2-dimethylguanosine tRNA methyltransferase",20181013,-
1450535,37112768,BO94DRAFT_530154,BO94DRAFT_530154,-,-,Unknown,-,fatty acid synthase beta subunit,protein-coding,-,-,-,fatty acid synthase beta subunit,20181013,-
1450535,37112769,BO94DRAFT_530164,BO94DRAFT_530164,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112770,BO94DRAFT_530169,BO94DRAFT_530169,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112771,BO94DRAFT_530178,BO94DRAFT_530178,-,-,Unknown,-,FKBP-like protein,protein-coding,-,-,-,FKBP-like protein,20181013,-
1450535,37112772,BO94DRAFT_530182,BO94DRAFT_530182,-,-,Unknown,-,transcription factor SipA3,protein-coding,-,-,-,transcription factor SipA3,20181013,-
1450535,37112773,BO94DRAFT_530186,BO94DRAFT_530186,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20181013,-
1450535,37112774,BO94DRAFT_530187,BO94DRAFT_530187,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112775,BO94DRAFT_530197,BO94DRAFT_530197,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112776,BO94DRAFT_530208,BO94DRAFT_530208,-,-,Unknown,-,vanillin dehydrogenase,protein-coding,-,-,-,vanillin dehydrogenase,20181013,-
1450535,37112777,BO94DRAFT_530210,BO94DRAFT_530210,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20180712,-
1450535,37112778,BO94DRAFT_530211,BO94DRAFT_530211,-,-,Unknown,-,Zn(II)2Cys6 transcription factor,protein-coding,-,-,-,Zn(II)2Cys6 transcription factor,20181013,-
1450535,37112779,BO94DRAFT_530215,BO94DRAFT_530215,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112780,BO94DRAFT_530229,BO94DRAFT_530229,-,-,Unknown,-,defender against death DAD protein,protein-coding,-,-,-,defender against death DAD protein,20181013,-
1450535,37112781,BO94DRAFT_530231,BO94DRAFT_530231,-,-,Unknown,-,prefoldin subunit 2,protein-coding,-,-,-,prefoldin subunit 2,20181013,-
1450535,37112782,BO94DRAFT_530240,BO94DRAFT_530240,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
1450535,37112783,BO94DRAFT_530241,BO94DRAFT_530241,-,-,Unknown,-,alpha/beta hydrolase,protein-coding,-,-,-,alpha/beta hydrolase,20181013,-
1450535,37112784,BO94DRAFT_530246,BO94DRAFT_530246,-,-,Unknown,-,signal recognition particle,protein-coding,-,-,-,signal recognition particle,20181013,-
1450535,37112785,BO94DRAFT_530248,BO94DRAFT_530248,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20181013,-
