#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
692275,27897640,SEPMUDRAFT_10026,SEPMUDRAFT_10026,-,-,Unknown,-,PLC-like phosphodiesterase,protein-coding,-,-,-,PLC-like phosphodiesterase,20200919,-
692275,27902768,SEPMUDRAFT_149562,SEPMUDRAFT_149562,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902769,SEPMUDRAFT_149563,SEPMUDRAFT_149563,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902770,SEPMUDRAFT_149564,SEPMUDRAFT_149564,-,-,Unknown,-,DUF1766-domain-containing protein,protein-coding,-,-,-,DUF1766-domain-containing protein,20200919,-
692275,27902771,SEPMUDRAFT_149565,SEPMUDRAFT_149565,-,-,Unknown,-,signal peptidase 22 kDa subunit,protein-coding,-,-,-,signal peptidase 22 kDa subunit,20200919,-
692275,27902772,SEPMUDRAFT_149566,SEPMUDRAFT_149566,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902773,SEPMUDRAFT_149567,SEPMUDRAFT_149567,-,-,Unknown,-,glutamyl-tRNA synthetase,protein-coding,-,-,-,glutamyl-tRNA synthetase,20200919,-
692275,27902774,SEPMUDRAFT_149571,SEPMUDRAFT_149571,-,-,Unknown,-,ABC_tran-domain-containing protein,protein-coding,-,-,-,ABC_tran-domain-containing protein,20200919,-
692275,27902775,SEPMUDRAFT_149573,SEPMUDRAFT_149573,-,-,Unknown,-,multidrug resistance-associated protein 1,protein-coding,-,-,-,multidrug resistance-associated protein 1,20200919,-
692275,27902776,SEPMUDRAFT_149575,SEPMUDRAFT_149575,-,-,Unknown,-,SNF2_N-domain-containing protein,protein-coding,-,-,-,SNF2_N-domain-containing protein,20200919,-
692275,27902777,SEPMUDRAFT_149576,SEPMUDRAFT_149576,-,-,Unknown,-,IGPD-domain-containing protein,protein-coding,-,-,-,IGPD-domain-containing protein,20200919,-
692275,27902778,SEPMUDRAFT_149577,SEPMUDRAFT_149577,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902779,SEPMUDRAFT_149578,SEPMUDRAFT_149578,-,-,Unknown,-,NADH-ubiquinone oxidoreductase subunit B17.2,protein-coding,-,-,-,NADH-ubiquinone oxidoreductase subunit B17.2,20200919,-
692275,27902780,SEPMUDRAFT_149582,SEPMUDRAFT_149582,-,-,Unknown,-,phospholipase D/nuclease,protein-coding,-,-,-,phospholipase D/nuclease,20200919,-
692275,27902781,SEPMUDRAFT_149584,SEPMUDRAFT_149584,-,-,Unknown,-,Pkinase-domain-containing protein,protein-coding,-,-,-,Pkinase-domain-containing protein,20200919,-
692275,27902782,SEPMUDRAFT_149585,SEPMUDRAFT_149585,-,-,Unknown,-,NAD dependent epimerase/dehydratase,protein-coding,-,-,-,NAD dependent epimerase/dehydratase,20200919,-
692275,27902783,SEPMUDRAFT_149587,SEPMUDRAFT_149587,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902784,SEPMUDRAFT_149588,SEPMUDRAFT_149588,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902785,SEPMUDRAFT_149591,SEPMUDRAFT_149591,-,-,Unknown,-,TB2_DP1_HVA22-domain-containing protein,protein-coding,-,-,-,TB2_DP1_HVA22-domain-containing protein,20200919,-
692275,27902786,SEPMUDRAFT_149593,SEPMUDRAFT_149593,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902787,SEPMUDRAFT_149595,SEPMUDRAFT_149595,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902788,SEPMUDRAFT_149598,SEPMUDRAFT_149598,-,-,Unknown,-,S-adenosylmethionine decarboxylase proenzyme,protein-coding,-,-,-,S-adenosylmethionine decarboxylase proenzyme,20200919,-
692275,27902789,SEPMUDRAFT_149602,SEPMUDRAFT_149602,-,-,Unknown,-,acyltransferase-domain-containing protein,protein-coding,-,-,-,acyltransferase-domain-containing protein,20200919,-
692275,27902790,SEPMUDRAFT_149603,SEPMUDRAFT_149603,-,-,Unknown,-,RNI-like protein,protein-coding,-,-,-,RNI-like protein,20200919,-
692275,27902791,SEPMUDRAFT_149604,SEPMUDRAFT_149604,-,-,Unknown,-,60S ribosomal protein L33,protein-coding,-,-,-,60S ribosomal protein L33,20200919,-
692275,27902792,SEPMUDRAFT_149605,SEPMUDRAFT_149605,-,-,Unknown,-,glucose-6-phosphate dehydrogenase,protein-coding,-,-,-,glucose-6-phosphate dehydrogenase,20200919,-
692275,27902793,SEPMUDRAFT_149606,SEPMUDRAFT_149606,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902794,SEPMUDRAFT_149607,SEPMUDRAFT_149607,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902795,SEPMUDRAFT_149608,SEPMUDRAFT_149608,-,-,Unknown,-,cytosolic Fe-S cluster assembly factor CFD1,protein-coding,-,-,-,cytosolic Fe-S cluster assembly factor CFD1,20200919,-
692275,27902796,SEPMUDRAFT_149609,SEPMUDRAFT_149609,-,-,Unknown,-,PQ-loop-domain-containing protein,protein-coding,-,-,-,PQ-loop-domain-containing protein,20200919,-
692275,27902797,SEPMUDRAFT_149610,SEPMUDRAFT_149610,-,-,Unknown,-,methylenetetrahydrofolate reductase 2,protein-coding,-,-,-,methylenetetrahydrofolate reductase 2,20200919,-
692275,27902798,SEPMUDRAFT_149612,SEPMUDRAFT_149612,-,-,Unknown,-,tRNA-guanine transglycosylase,protein-coding,-,-,-,tRNA-guanine transglycosylase,20200919,-
692275,27902799,SEPMUDRAFT_149613,SEPMUDRAFT_149613,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902800,SEPMUDRAFT_149614,SEPMUDRAFT_149614,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902801,SEPMUDRAFT_149615,SEPMUDRAFT_149615,-,-,Unknown,-,signal recognition particle 54 kDa protein,protein-coding,-,-,-,signal recognition particle 54 kDa protein,20200919,-
692275,27902802,SEPMUDRAFT_149616,SEPMUDRAFT_149616,-,-,Unknown,-,Rrp15p-domain-containing protein,protein-coding,-,-,-,Rrp15p-domain-containing protein,20200919,-
692275,27902803,SEPMUDRAFT_149617,SEPMUDRAFT_149617,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902804,SEPMUDRAFT_149618,SEPMUDRAFT_149618,-,-,Unknown,-,phosphoribosylamine-glycine ligase,protein-coding,-,-,-,phosphoribosylamine-glycine ligase,20200919,-
692275,27902805,SEPMUDRAFT_149620,SEPMUDRAFT_149620,-,-,Unknown,-,Serine/threonine-protein kinase,protein-coding,-,-,-,Serine/threonine-protein kinase,20200919,-
692275,27902806,SEPMUDRAFT_149622,SEPMUDRAFT_149622,-,-,Unknown,-,"heat shock protein 60, mitochondrial precursor",protein-coding,-,-,-,"heat shock protein 60, mitochondrial precursor",20200919,-
692275,27902807,SEPMUDRAFT_149623,SEPMUDRAFT_149623,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902808,SEPMUDRAFT_149624,SEPMUDRAFT_149624,-,-,Unknown,-,SET domain-containing protein,protein-coding,-,-,-,SET domain-containing protein,20200919,-
692275,27902809,SEPMUDRAFT_149625,SEPMUDRAFT_149625,-,-,Unknown,-,C-5 sterol desaturase,protein-coding,-,-,-,C-5 sterol desaturase,20200919,-
692275,27902810,SEPMUDRAFT_149626,SEPMUDRAFT_149626,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902811,SEPMUDRAFT_149627,SEPMUDRAFT_149627,-,-,Unknown,-,NADPH dehydrogenase,protein-coding,-,-,-,NADPH dehydrogenase,20200919,-
692275,27902812,SEPMUDRAFT_149628,SEPMUDRAFT_149628,-,-,Unknown,-,Septin,protein-coding,-,-,-,Septin,20200919,-
692275,27902813,SEPMUDRAFT_149629,SEPMUDRAFT_149629,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27902814,SEPMUDRAFT_149632,SEPMUDRAFT_149632,-,-,Unknown,-,TPR-like protein,protein-coding,-,-,-,TPR-like protein,20200919,-
692275,27902815,SEPMUDRAFT_149633,SEPMUDRAFT_149633,-,-,Unknown,-,"RNA polymerase I associated factor, A49-like protein",protein-coding,-,-,-,"RNA polymerase I associated factor, A49-like protein",20200919,-
692275,27902816,SEPMUDRAFT_149634,SEPMUDRAFT_149634,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902817,SEPMUDRAFT_149636,SEPMUDRAFT_149636,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902818,SEPMUDRAFT_149637,SEPMUDRAFT_149637,-,-,Unknown,-,"multidrug resistance protein 1, 2",protein-coding,-,-,-,"multidrug resistance protein 1, 2",20200919,-
692275,27902819,SEPMUDRAFT_149638,SEPMUDRAFT_149638,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902820,SEPMUDRAFT_149640,SEPMUDRAFT_149640,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902821,SEPMUDRAFT_149643,SEPMUDRAFT_149643,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902822,SEPMUDRAFT_149644,SEPMUDRAFT_149644,-,-,Unknown,-,aspartate kinase,protein-coding,-,-,-,aspartate kinase,20200919,-
692275,27902823,SEPMUDRAFT_149648,SEPMUDRAFT_149648,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902824,SEPMUDRAFT_149650,SEPMUDRAFT_149650,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902825,SEPMUDRAFT_149651,SEPMUDRAFT_149651,-,-,Unknown,-,histone acetyltransferase ELP3,protein-coding,-,-,-,histone acetyltransferase ELP3,20200919,-
692275,27902826,SEPMUDRAFT_149652,SEPMUDRAFT_149652,-,-,Unknown,-,DNA repair protein Rad14,protein-coding,-,-,-,DNA repair protein Rad14,20200919,-
692275,27902827,SEPMUDRAFT_149653,SEPMUDRAFT_149653,-,-,Unknown,-,DUF1688-domain-containing protein,protein-coding,-,-,-,DUF1688-domain-containing protein,20200919,-
692275,27902828,SEPMUDRAFT_149654,SEPMUDRAFT_149654,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902829,SEPMUDRAFT_149656,SEPMUDRAFT_149656,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902830,SEPMUDRAFT_149658,SEPMUDRAFT_149658,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902831,SEPMUDRAFT_149660,SEPMUDRAFT_149660,-,-,Unknown,-,N-terminal nucleophile aminohydrolase,protein-coding,-,-,-,N-terminal nucleophile aminohydrolase,20200919,-
692275,27902832,SEPMUDRAFT_149661,SEPMUDRAFT_149661,-,-,Unknown,-,Cation_efflux-domain-containing protein,protein-coding,-,-,-,Cation_efflux-domain-containing protein,20200919,-
692275,27902833,SEPMUDRAFT_149662,SEPMUDRAFT_149662,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27902834,SEPMUDRAFT_149664,SEPMUDRAFT_149664,-,-,Unknown,-,TFIIH basal transcription factor complex helicase XPB subunit,protein-coding,-,-,-,TFIIH basal transcription factor complex helicase XPB subunit,20200919,-
692275,27902835,SEPMUDRAFT_149669,SEPMUDRAFT_149669,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902836,SEPMUDRAFT_149670,SEPMUDRAFT_149670,-,-,Unknown,-,ARM repeat-containing protein,protein-coding,-,-,-,ARM repeat-containing protein,20200919,-
692275,27902837,SEPMUDRAFT_149671,SEPMUDRAFT_149671,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902838,SEPMUDRAFT_149672,SEPMUDRAFT_149672,-,-,Unknown,-,ribosome biogenesis protein Nop10,protein-coding,-,-,-,ribosome biogenesis protein Nop10,20200919,-
692275,27902839,SEPMUDRAFT_149673,SEPMUDRAFT_149673,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902840,SEPMUDRAFT_149677,SEPMUDRAFT_149677,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902841,SEPMUDRAFT_149680,SEPMUDRAFT_149680,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902842,SEPMUDRAFT_149682,SEPMUDRAFT_149682,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902843,SEPMUDRAFT_149684,SEPMUDRAFT_149684,-,-,Unknown,-,glycoside hydrolase family 28 protein,protein-coding,-,-,-,glycoside hydrolase family 28 protein,20200919,-
692275,27902844,SEPMUDRAFT_149686,SEPMUDRAFT_149686,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902845,SEPMUDRAFT_149687,SEPMUDRAFT_149687,-,-,Unknown,-,Zn-dependent exopeptidase,protein-coding,-,-,-,Zn-dependent exopeptidase,20200919,-
692275,27902846,SEPMUDRAFT_149688,SEPMUDRAFT_149688,-,-,Unknown,-,"malate dehydrogenase, NAD-dependent",protein-coding,-,-,-,"malate dehydrogenase, NAD-dependent",20200919,-
692275,27902847,SEPMUDRAFT_149689,SEPMUDRAFT_149689,-,-,Unknown,-,transport protein particle component,protein-coding,-,-,-,transport protein particle component,20200919,-
692275,27902848,SEPMUDRAFT_149690,SEPMUDRAFT_149690,-,-,Unknown,-,histone-fold-containing protein,protein-coding,-,-,-,histone-fold-containing protein,20200919,-
692275,27902849,SEPMUDRAFT_149693,SEPMUDRAFT_149693,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902850,SEPMUDRAFT_149695,SEPMUDRAFT_149695,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902851,SEPMUDRAFT_149697,SEPMUDRAFT_149697,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902852,SEPMUDRAFT_149698,SEPMUDRAFT_149698,-,-,Unknown,-,Elf1-domain-containing protein,protein-coding,-,-,-,Elf1-domain-containing protein,20200919,-
692275,27902853,SEPMUDRAFT_149699,SEPMUDRAFT_149699,-,-,Unknown,-,GTP cyclohydrolase II,protein-coding,-,-,-,GTP cyclohydrolase II,20200919,-
692275,27902854,SEPMUDRAFT_149701,SEPMUDRAFT_149701,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902855,SEPMUDRAFT_149702,SEPMUDRAFT_149702,-,-,Unknown,-,E3 ubiquitin-protein ligase bre1,protein-coding,-,-,-,E3 ubiquitin-protein ligase bre1,20200919,-
692275,27902856,SEPMUDRAFT_149703,SEPMUDRAFT_149703,-,-,Unknown,-,actin-related protein 2/3 complex subunit 4,protein-coding,-,-,-,actin-related protein 2/3 complex subunit 4,20200919,-
692275,27902857,SEPMUDRAFT_149704,SEPMUDRAFT_149704,-,-,Unknown,-,glycoside hydrolase family 18 protein,protein-coding,-,-,-,glycoside hydrolase family 18 protein,20200919,-
692275,27902858,SEPMUDRAFT_149705,SEPMUDRAFT_149705,-,-,Unknown,-,myosin-2,protein-coding,-,-,-,myosin-2,20200919,-
692275,27902859,SEPMUDRAFT_149706,SEPMUDRAFT_149706,-,-,Unknown,-,glycoside hydrolase family 31 protein,protein-coding,-,-,-,glycoside hydrolase family 31 protein,20200919,-
692275,27902860,SEPMUDRAFT_149707,SEPMUDRAFT_149707,-,-,Unknown,-,ATP-dependent RNA helicase FAL1,protein-coding,-,-,-,ATP-dependent RNA helicase FAL1,20200919,-
692275,27902861,SEPMUDRAFT_149711,SEPMUDRAFT_149711,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902862,SEPMUDRAFT_149712,SEPMUDRAFT_149712,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902863,SEPMUDRAFT_149715,SEPMUDRAFT_149715,-,-,Unknown,-,ubiquitin carboxyl-terminal hydrolase 5,protein-coding,-,-,-,ubiquitin carboxyl-terminal hydrolase 5,20200919,-
692275,27902864,SEPMUDRAFT_149716,SEPMUDRAFT_149716,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27902865,SEPMUDRAFT_149719,SEPMUDRAFT_149719,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902866,SEPMUDRAFT_149720,SEPMUDRAFT_149720,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902867,SEPMUDRAFT_149723,SEPMUDRAFT_149723,-,-,Unknown,-,Pkinase-domain-containing protein,protein-coding,-,-,-,Pkinase-domain-containing protein,20200919,-
692275,27902868,SEPMUDRAFT_149725,SEPMUDRAFT_149725,-,-,Unknown,-,acyl-CoA dehydrogenase family member 11,protein-coding,-,-,-,acyl-CoA dehydrogenase family member 11,20200919,-
692275,27902869,SEPMUDRAFT_149726,SEPMUDRAFT_149726,-,-,Unknown,-,polyprenyl_synt-domain-containing protein,protein-coding,-,-,-,polyprenyl_synt-domain-containing protein,20200919,-
692275,27902870,SEPMUDRAFT_149729,SEPMUDRAFT_149729,-,-,Unknown,-,anaphase-promoting complex subunit CDC23,protein-coding,-,-,-,anaphase-promoting complex subunit CDC23,20200919,-
692275,27902871,SEPMUDRAFT_149730,SEPMUDRAFT_149730,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902872,SEPMUDRAFT_149731,SEPMUDRAFT_149731,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902873,SEPMUDRAFT_149732,SEPMUDRAFT_149732,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902874,SEPMUDRAFT_149733,SEPMUDRAFT_149733,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902875,SEPMUDRAFT_149735,SEPMUDRAFT_149735,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902876,SEPMUDRAFT_149740,SEPMUDRAFT_149740,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902877,SEPMUDRAFT_149741,SEPMUDRAFT_149741,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902878,SEPMUDRAFT_149742,SEPMUDRAFT_149742,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902879,SEPMUDRAFT_149743,SEPMUDRAFT_149743,-,-,Unknown,-,Dynamin_M-domain-containing protein,protein-coding,-,-,-,Dynamin_M-domain-containing protein,20200919,-
692275,27902880,SEPMUDRAFT_149745,SEPMUDRAFT_149745,-,-,Unknown,-,OPT superfamily oligopeptide transporter,protein-coding,-,-,-,OPT superfamily oligopeptide transporter,20200919,-
692275,27902881,SEPMUDRAFT_149746,SEPMUDRAFT_149746,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902882,SEPMUDRAFT_149747,SEPMUDRAFT_149747,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902883,SEPMUDRAFT_149748,SEPMUDRAFT_149748,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20200919,-
692275,27902884,SEPMUDRAFT_149749,SEPMUDRAFT_149749,-,-,Unknown,-,COX5A-domain-containing protein,protein-coding,-,-,-,COX5A-domain-containing protein,20200919,-
692275,27902885,SEPMUDRAFT_149750,SEPMUDRAFT_149750,-,-,Unknown,-,SGS-domain-containing protein,protein-coding,-,-,-,SGS-domain-containing protein,20200919,-
692275,27902886,SEPMUDRAFT_149753,SEPMUDRAFT_149753,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902887,SEPMUDRAFT_149755,SEPMUDRAFT_149755,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902888,SEPMUDRAFT_149756,SEPMUDRAFT_149756,-,-,Unknown,-,carboxypeptidase S1-like protein B,protein-coding,-,-,-,carboxypeptidase S1-like protein B,20200919,-
692275,27902889,SEPMUDRAFT_149757,SEPMUDRAFT_149757,-,-,Unknown,-,histone H2A,protein-coding,-,-,-,histone H2A,20200919,-
692275,27902890,SEPMUDRAFT_149758,SEPMUDRAFT_149758,-,-,Unknown,-,PDT-domain-containing protein,protein-coding,-,-,-,PDT-domain-containing protein,20200919,-
692275,27902891,SEPMUDRAFT_149759,SEPMUDRAFT_149759,-,-,Unknown,-,thioredoxin-like protein,protein-coding,-,-,-,thioredoxin-like protein,20200919,-
692275,27902892,SEPMUDRAFT_149760,SEPMUDRAFT_149760,-,-,Unknown,-,60s ribosomal protein L2,protein-coding,-,-,-,60s ribosomal protein L2,20200919,-
692275,27902893,SEPMUDRAFT_149762,SEPMUDRAFT_149762,-,-,Unknown,-,serine/threonine-protein phosphatase 2B catalytic subunit A1,protein-coding,-,-,-,serine/threonine-protein phosphatase 2B catalytic subunit A1,20200919,-
692275,27902894,SEPMUDRAFT_149763,SEPMUDRAFT_149763,-,-,Unknown,-,DNase I-like protein,protein-coding,-,-,-,DNase I-like protein,20200919,-
692275,27902895,SEPMUDRAFT_149770,SEPMUDRAFT_149770,-,-,Unknown,-,2-Hacid_dh_C-domain-containing protein,protein-coding,-,-,-,2-Hacid_dh_C-domain-containing protein,20200919,-
692275,27902896,SEPMUDRAFT_149771,SEPMUDRAFT_149771,-,-,Unknown,-,RING-box protein 1,protein-coding,-,-,-,RING-box protein 1,20200919,-
692275,27902897,SEPMUDRAFT_149772,SEPMUDRAFT_149772,-,-,Unknown,-,cora-domain-containing protein,protein-coding,-,-,-,cora-domain-containing protein,20200919,-
692275,27902898,SEPMUDRAFT_149775,SEPMUDRAFT_149775,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27902899,SEPMUDRAFT_149777,SEPMUDRAFT_149777,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
692275,27902900,SEPMUDRAFT_149778,SEPMUDRAFT_149778,-,-,Unknown,-,Sugar_tr-domain-containing protein,protein-coding,-,-,-,Sugar_tr-domain-containing protein,20200919,-
692275,27902901,SEPMUDRAFT_149780,SEPMUDRAFT_149780,-,-,Unknown,-,ARM repeat-containing protein,protein-coding,-,-,-,ARM repeat-containing protein,20200919,-
692275,27902902,SEPMUDRAFT_149782,SEPMUDRAFT_149782,-,-,Unknown,-,RRM_2-domain-containing protein,protein-coding,-,-,-,RRM_2-domain-containing protein,20200919,-
692275,27902903,SEPMUDRAFT_149784,SEPMUDRAFT_149784,-,-,Unknown,-,60S ribosomal protein L28,protein-coding,-,-,-,60S ribosomal protein L28,20200919,-
692275,27902904,SEPMUDRAFT_149786,SEPMUDRAFT_149786,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
