#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1912939,64654382,F5891DRAFT_1000001,F5891DRAFT_1000001,-,-,Unknown,-,cobalamin-independent synthase,protein-coding,-,-,-,cobalamin-independent synthase,20210605,-
1912939,64665687,F5891DRAFT_334963,F5891DRAFT_334963,-,-,Unknown,-,rhamnose mutarotase,protein-coding,-,-,-,rhamnose mutarotase,20210605,-
1912939,64665688,F5891DRAFT_335053,F5891DRAFT_335053,-,-,Unknown,-,small GTPase CDC42,protein-coding,-,-,-,small GTPase CDC42,20210511,-
1912939,64665689,F5891DRAFT_335110,F5891DRAFT_335110,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665690,F5891DRAFT_335164,F5891DRAFT_335164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665691,F5891DRAFT_335169,F5891DRAFT_335169,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20210605,-
1912939,64665692,F5891DRAFT_3353,F5891DRAFT_3353,-,-,Unknown,-,DUF866-domain-containing protein,protein-coding,-,-,-,DUF866-domain-containing protein,20210605,-
1912939,64665693,F5891DRAFT_335351,F5891DRAFT_335351,-,-,Unknown,-,flavoprotein,protein-coding,-,-,-,flavoprotein,20210605,-
1912939,64665694,F5891DRAFT_33552,F5891DRAFT_33552,-,-,Unknown,-,EXS family-domain-containing protein,protein-coding,-,-,-,EXS family-domain-containing protein,20210605,-
1912939,64665695,F5891DRAFT_335876,F5891DRAFT_335876,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665696,F5891DRAFT_335981,F5891DRAFT_335981,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665697,F5891DRAFT_335985,F5891DRAFT_335985,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210605,-
1912939,64665698,F5891DRAFT_336077,F5891DRAFT_336077,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665699,F5891DRAFT_336461,F5891DRAFT_336461,-,-,Unknown,-,COX17-domain-containing protein,protein-coding,-,-,-,COX17-domain-containing protein,20210605,-
1912939,64665700,F5891DRAFT_337232,F5891DRAFT_337232,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665701,F5891DRAFT_337920,F5891DRAFT_337920,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665702,F5891DRAFT_337939,F5891DRAFT_337939,-,-,Unknown,-,histone acetyltransferases subunit 3-domain-containing protein,protein-coding,-,-,-,histone acetyltransferases subunit 3-domain-containing protein,20210605,-
1912939,64665703,F5891DRAFT_337942,F5891DRAFT_337942,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665704,F5891DRAFT_338116,F5891DRAFT_338116,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665705,F5891DRAFT_338136,F5891DRAFT_338136,-,-,Unknown,-,DOPA-like domain-containing protein,protein-coding,-,-,-,DOPA-like domain-containing protein,20210605,-
1912939,64665706,F5891DRAFT_3383,F5891DRAFT_3383,-,-,Unknown,-,carbon-nitrogen hydrolase,protein-coding,-,-,-,carbon-nitrogen hydrolase,20210605,-
1912939,64665707,F5891DRAFT_338313,F5891DRAFT_338313,-,-,Unknown,-,Per1-like protein,protein-coding,-,-,-,Per1-like protein,20210605,-
1912939,64665708,F5891DRAFT_338537,F5891DRAFT_338537,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665709,F5891DRAFT_338632,F5891DRAFT_338632,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64665710,F5891DRAFT_338811,F5891DRAFT_338811,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665711,F5891DRAFT_338912,F5891DRAFT_338912,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665712,F5891DRAFT_338924,F5891DRAFT_338924,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64665713,F5891DRAFT_339022,F5891DRAFT_339022,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665714,F5891DRAFT_339190,F5891DRAFT_339190,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20210605,-
1912939,64665715,F5891DRAFT_339223,F5891DRAFT_339223,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665716,F5891DRAFT_339351,F5891DRAFT_339351,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665717,F5891DRAFT_33980,F5891DRAFT_33980,-,-,Unknown,-,UMP-CMP kinase,protein-coding,-,-,-,UMP-CMP kinase,20210605,-
1912939,64665718,F5891DRAFT_340105,F5891DRAFT_340105,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665719,F5891DRAFT_340294,F5891DRAFT_340294,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665720,F5891DRAFT_340417,F5891DRAFT_340417,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665721,F5891DRAFT_340726,F5891DRAFT_340726,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665722,F5891DRAFT_340773,F5891DRAFT_340773,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665723,F5891DRAFT_340807,F5891DRAFT_340807,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665724,F5891DRAFT_34106,F5891DRAFT_34106,-,-,Unknown,-,acid protease,protein-coding,-,-,-,acid protease,20210605,-
1912939,64665725,F5891DRAFT_343047,F5891DRAFT_343047,-,-,Unknown,-,structural maintenance of chromosomes protein,protein-coding,-,-,-,structural maintenance of chromosomes protein,20210605,-
1912939,64665726,F5891DRAFT_343071,F5891DRAFT_343071,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665727,F5891DRAFT_343081,F5891DRAFT_343081,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64665728,F5891DRAFT_343093,F5891DRAFT_343093,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665729,F5891DRAFT_343223,F5891DRAFT_343223,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64665730,F5891DRAFT_344341,F5891DRAFT_344341,-,-,Unknown,-,autophagy-related protein 22-like protein,protein-coding,-,-,-,autophagy-related protein 22-like protein,20210605,-
1912939,64665731,F5891DRAFT_344435,F5891DRAFT_344435,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210605,-
1912939,64665732,F5891DRAFT_344515,F5891DRAFT_344515,-,-,Unknown,-,autophagy-related protein 22-like protein,protein-coding,-,-,-,autophagy-related protein 22-like protein,20210605,-
1912939,64665733,F5891DRAFT_344688,F5891DRAFT_344688,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665734,F5891DRAFT_344877,F5891DRAFT_344877,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64665735,F5891DRAFT_345010,F5891DRAFT_345010,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665736,F5891DRAFT_345015,F5891DRAFT_345015,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665737,F5891DRAFT_345310,F5891DRAFT_345310,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665738,F5891DRAFT_345408,F5891DRAFT_345408,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665739,F5891DRAFT_345552,F5891DRAFT_345552,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665740,F5891DRAFT_345643,F5891DRAFT_345643,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665741,F5891DRAFT_345775,F5891DRAFT_345775,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665742,F5891DRAFT_346215,F5891DRAFT_346215,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665743,F5891DRAFT_346426,F5891DRAFT_346426,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665744,F5891DRAFT_346740,F5891DRAFT_346740,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665745,F5891DRAFT_347036,F5891DRAFT_347036,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665746,F5891DRAFT_347039,F5891DRAFT_347039,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665747,F5891DRAFT_347233,F5891DRAFT_347233,-,-,Unknown,-,mitochondrion protein,protein-coding,-,-,-,mitochondrion protein,20210507,-
1912939,64665748,F5891DRAFT_347250,F5891DRAFT_347250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665749,F5891DRAFT_34737,F5891DRAFT_34737,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665750,F5891DRAFT_347458,F5891DRAFT_347458,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665751,F5891DRAFT_347500,F5891DRAFT_347500,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665752,F5891DRAFT_34812,F5891DRAFT_34812,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20210605,-
1912939,64665753,F5891DRAFT_348228,F5891DRAFT_348228,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665754,F5891DRAFT_34826,F5891DRAFT_34826,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665755,F5891DRAFT_348531,F5891DRAFT_348531,-,-,Unknown,-,PLC-like phosphodiesterase,protein-coding,-,-,-,PLC-like phosphodiesterase,20210605,-
1912939,64665756,F5891DRAFT_34880,F5891DRAFT_34880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665757,F5891DRAFT_348804,F5891DRAFT_348804,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665758,F5891DRAFT_348881,F5891DRAFT_348881,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665759,F5891DRAFT_348903,F5891DRAFT_348903,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665760,F5891DRAFT_348909,F5891DRAFT_348909,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665761,F5891DRAFT_349112,F5891DRAFT_349112,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665762,F5891DRAFT_34957,F5891DRAFT_34957,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665763,F5891DRAFT_350147,F5891DRAFT_350147,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665764,F5891DRAFT_350441,F5891DRAFT_350441,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665765,F5891DRAFT_350443,F5891DRAFT_350443,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665766,F5891DRAFT_350630,F5891DRAFT_350630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665767,F5891DRAFT_350681,F5891DRAFT_350681,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665768,F5891DRAFT_350925,F5891DRAFT_350925,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665769,F5891DRAFT_351362,F5891DRAFT_351362,-,-,Unknown,-,actin-related protein 2/3 complex subunit 3,protein-coding,-,-,-,actin-related protein 2/3 complex subunit 3,20210605,-
1912939,64665770,F5891DRAFT_351483,F5891DRAFT_351483,-,-,Unknown,-,aldehyde dehydrogenase domain-containing protein,protein-coding,-,-,-,aldehyde dehydrogenase domain-containing protein,20210605,-
1912939,64665771,F5891DRAFT_351487,F5891DRAFT_351487,-,-,Unknown,-,Snf7 family,protein-coding,-,-,-,Snf7 family,20210605,-
1912939,64665772,F5891DRAFT_351573,F5891DRAFT_351573,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665773,F5891DRAFT_351710,F5891DRAFT_351710,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665774,F5891DRAFT_351732,F5891DRAFT_351732,-,-,Unknown,-,glycoside hydrolase family 13 protein,protein-coding,-,-,-,glycoside hydrolase family 13 protein,20210605,-
1912939,64665775,F5891DRAFT_351946,F5891DRAFT_351946,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665776,F5891DRAFT_352155,F5891DRAFT_352155,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665777,F5891DRAFT_352609,F5891DRAFT_352609,-,-,Unknown,-,Quinolinate phosphoribosyl transferase,protein-coding,-,-,-,Quinolinate phosphoribosyl transferase,20210605,-
1912939,64665778,F5891DRAFT_352739,F5891DRAFT_352739,-,-,Unknown,-,protein-tyrosine phosphatase-like protein,protein-coding,-,-,-,protein-tyrosine phosphatase-like protein,20210605,-
1912939,64665779,F5891DRAFT_352977,F5891DRAFT_352977,-,-,Unknown,-,WD40-repeat-containing domain protein,protein-coding,-,-,-,WD40-repeat-containing domain protein,20210605,-
1912939,64665780,F5891DRAFT_353243,F5891DRAFT_353243,-,-,Unknown,-,glutaminyl-tRNA synthetase,protein-coding,-,-,-,glutaminyl-tRNA synthetase,20210605,-
1912939,64665781,F5891DRAFT_353257,F5891DRAFT_353257,-,-,Unknown,-,beta-lactamase-like protein,protein-coding,-,-,-,beta-lactamase-like protein,20210605,-
1912939,64665782,F5891DRAFT_353389,F5891DRAFT_353389,-,-,Unknown,-,like-Sm ribonucleoprotein,protein-coding,-,-,-,like-Sm ribonucleoprotein,20210605,-
1912939,64665783,F5891DRAFT_353455,F5891DRAFT_353455,-,-,Unknown,-,silencing group B protein,protein-coding,-,-,-,silencing group B protein,20210605,-
1912939,64665784,F5891DRAFT_353530,F5891DRAFT_353530,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665785,F5891DRAFT_353545,F5891DRAFT_353545,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665786,F5891DRAFT_353598,F5891DRAFT_353598,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665787,F5891DRAFT_353751,F5891DRAFT_353751,-,-,Unknown,-,"RIM15, signal transduction response regulator",protein-coding,-,-,-,"RIM15, signal transduction response regulator",20210605,-
1912939,64665788,F5891DRAFT_353879,F5891DRAFT_353879,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665789,F5891DRAFT_353999,F5891DRAFT_353999,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665790,F5891DRAFT_354155,F5891DRAFT_354155,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665791,F5891DRAFT_354333,F5891DRAFT_354333,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20210605,-
1912939,64665792,F5891DRAFT_354365,F5891DRAFT_354365,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665793,F5891DRAFT_354384,F5891DRAFT_354384,-,-,Unknown,-,meiotically up-regulated 71 protein,protein-coding,-,-,-,meiotically up-regulated 71 protein,20210605,-
1912939,64665794,F5891DRAFT_354653,F5891DRAFT_354653,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665795,F5891DRAFT_354753,F5891DRAFT_354753,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665796,F5891DRAFT_354815,F5891DRAFT_354815,-,-,Unknown,-,"DNA photolyase, FAD-binding/Cryptochrome",protein-coding,-,-,-,"DNA photolyase, FAD-binding/Cryptochrome",20210605,-
1912939,64665797,F5891DRAFT_35505,F5891DRAFT_35505,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210605,-
1912939,64665798,F5891DRAFT_355063,F5891DRAFT_355063,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210605,-
1912939,64665799,F5891DRAFT_355318,F5891DRAFT_355318,-,-,Unknown,-,ribosomal protein L6e-domain-containing protein,protein-coding,-,-,-,ribosomal protein L6e-domain-containing protein,20210605,-
1912939,64665800,F5891DRAFT_355423,F5891DRAFT_355423,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665801,F5891DRAFT_355442,F5891DRAFT_355442,-,-,Unknown,-,golgi-body localization protein domain-containing protein,protein-coding,-,-,-,golgi-body localization protein domain-containing protein,20210605,-
1912939,64665802,F5891DRAFT_355551,F5891DRAFT_355551,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665803,F5891DRAFT_35605,F5891DRAFT_35605,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210507,-
1912939,64665804,F5891DRAFT_356283,F5891DRAFT_356283,-,-,Unknown,-,ribonuclease H-like protein,protein-coding,-,-,-,ribonuclease H-like protein,20210605,-
1912939,64665805,F5891DRAFT_356431,F5891DRAFT_356431,-,-,Unknown,-,DnaJ-domain-containing protein,protein-coding,-,-,-,DnaJ-domain-containing protein,20210605,-
1912939,64665806,F5891DRAFT_356535,F5891DRAFT_356535,-,-,Unknown,-,histone-fold-containing protein,protein-coding,-,-,-,histone-fold-containing protein,20210605,-
1912939,64665807,F5891DRAFT_356765,F5891DRAFT_356765,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665808,F5891DRAFT_356986,F5891DRAFT_356986,-,-,Unknown,-,CrcB-like protein-domain-containing protein,protein-coding,-,-,-,CrcB-like protein-domain-containing protein,20210605,-
1912939,64665809,F5891DRAFT_357379,F5891DRAFT_357379,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210605,-
1912939,64665810,F5891DRAFT_357588,F5891DRAFT_357588,-,-,Unknown,-,VID27 cytoplasmic protein-domain-containing protein,protein-coding,-,-,-,VID27 cytoplasmic protein-domain-containing protein,20210605,-
