#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5855,5471212,PVX_087090,PVX_087090,-,-,7,-,"aspartyl aminopeptidase, putative",protein-coding,-,-,-,"aspartyl aminopeptidase, putative",20200923,-
5855,5474820,PVX_092660,PVX_092660,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474821,PVX_092665,PVX_092665,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474822,PVX_092670,PVX_092670,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474823,PVX_092675,PVX_092675,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474824,PVX_092680,PVX_092680,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474825,PVX_092685,PVX_092685,-,-,9,-,"dolichyl-phosphate b-D-mannosyltransferase, putative",protein-coding,-,-,-,"dolichyl-phosphate b-D-mannosyltransferase, putative",20200918,-
5855,5474826,PVX_092690,PVX_092690,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474827,PVX_092695,PVX_092695,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474828,PVX_092700,PVX_092700,-,-,9,-,"membrane skeletal protein, putative",protein-coding,-,-,-,"membrane skeletal protein, putative",20200923,-
5855,5474829,PVX_092705,PVX_092705,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474830,PVX_092710,PVX_092710,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474831,PVX_092715,PVX_092715,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474832,PVX_092720,PVX_092720,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474833,PVX_092725,PVX_092725,-,-,9,-,"coproporphyrinogen III oxidase, putative",protein-coding,-,-,-,"coproporphyrinogen III oxidase, putative",20200918,-
5855,5474834,PVX_092730,PVX_092730,-,-,9,-,"60S ribosomal protein L28, putative",protein-coding,-,-,-,"60S ribosomal protein L28, putative",20200926,-
5855,5474835,PVX_092735,PVX_092735,-,-,9,-,"60S ribosomal protein L33-B, putative",protein-coding,-,-,-,"60S ribosomal protein L33-B, putative",20200923,-
5855,5474836,PVX_092740,PVX_092740,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474837,PVX_092745,PVX_092745,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474838,PVX_092750,PVX_092750,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474839,PVX_092755,PVX_092755,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474840,PVX_092760,PVX_092760,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474841,PVX_092765,PVX_092765,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474842,PVX_092770,PVX_092770,-,-,9,-,"DNA-directed RNA polymerase I, putative",protein-coding,-,-,-,"DNA-directed RNA polymerase I, putative",20200926,-
5855,5474843,PVX_092775,PVX_092775,-,-,9,-,"translation initiation factor eIF-1A, putative",protein-coding,-,-,-,"translation initiation factor eIF-1A, putative",20200923,-
5855,5474844,PVX_092780,PVX_092780,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474845,PVX_092785,PVX_092785,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474846,PVX_092790,PVX_092790,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474847,PVX_092795,PVX_092795,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474848,PVX_092800,PVX_092800,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474849,PVX_092805,PVX_092805,-,-,9,-,"40S ribosomal protein S21, putative",protein-coding,-,-,-,"40S ribosomal protein S21, putative",20200926,-
5855,5474850,PVX_092810,PVX_092810,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474851,PVX_092815,PVX_092815,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474852,PVX_092820,PVX_092820,-,-,9,-,"60S ribosomal protein L41, putative",protein-coding,-,-,-,"60S ribosomal protein L41, putative",20200923,-
5855,5474853,PVX_092825,PVX_092825,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474854,PVX_092830,PVX_092830,-,-,9,-,"ubiquitin activating enzyme, putative",protein-coding,-,-,-,"ubiquitin activating enzyme, putative",20200923,-
5855,5474855,PVX_092835,PVX_092835,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474856,PVX_092840,PVX_092840,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474857,PVX_092845,PVX_092845,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474858,PVX_092850,PVX_092850,-,-,9,-,"small GTPase Rab6, putative",protein-coding,-,-,-,"small GTPase Rab6, putative",20200918,-
5855,5474859,PVX_092855,PVX_092855,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474860,PVX_092860,PVX_092860,-,-,9,-,"coat protein, gamma subunit, putative",protein-coding,-,-,-,"coat protein, gamma subunit, putative",20200923,-
5855,5474861,PVX_092865,PVX_092865,-,-,9,-,Protein kinase domain containing protein,protein-coding,-,-,-,Protein kinase domain containing protein,20200918,-
5855,5474862,PVX_092870,PVX_092870,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474863,PVX_092875,PVX_092875,-,-,9,-,"dynamin-like protein, putative",protein-coding,-,-,-,"dynamin-like protein, putative",20200926,-
5855,5474864,PVX_092880,PVX_092880,-,-,9,-,"ABC transporter, putative",protein-coding,-,-,-,"ABC transporter, putative",20200918,-
5855,5474865,PVX_092885,PVX_092885,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474866,PVX_092890,PVX_092890,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474867,PVX_092895,PVX_092895,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474868,PVX_092900,PVX_092900,-,-,9,-,"WD domain, G-beta repeat domain containing protein",protein-coding,-,-,-,"WD domain, G-beta repeat domain containing protein",20200926,-
5855,5474869,PVX_092905,PVX_092905,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474870,PVX_092910,PVX_092910,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474871,PVX_092915,PVX_092915,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474872,PVX_092920,PVX_092920,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474873,PVX_092925,PVX_092925,-,-,9,-,"CCAAT-box DNA binding protein subunit B, putative",protein-coding,-,-,-,"CCAAT-box DNA binding protein subunit B, putative",20200918,-
5855,5474874,PVX_092930,PVX_092930,-,-,9,-,kinesin motor domain containing protein,protein-coding,-,-,-,kinesin motor domain containing protein,20200918,-
5855,5474875,PVX_092935,PVX_092935,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474876,PVX_092940,PVX_092940,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474877,PVX_092945,PVX_092945,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474878,PVX_092950,PVX_092950,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474879,PVX_092955,PVX_092955,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474880,PVX_092960,PVX_092960,-,-,9,-,"farnesyltransferase beta subunit, putative",protein-coding,-,-,-,"farnesyltransferase beta subunit, putative",20200918,-
5855,5474881,PVX_092965,PVX_092965,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474882,PVX_092970,PVX_092970,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474883,PVX_092975,PVX_092975,-,-,9,-,erythrocyte binding protein 1,protein-coding,-,-,-,erythrocyte binding protein 1,20200918,-
5855,5474884,PVX_092980,PVX_092980,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474885,PVX_092985,PVX_092985,-,-,9,-,protein kinase domain containing protein,protein-coding,-,-,-,protein kinase domain containing protein,20200918,-
5855,5474886,PVX_092990,PVX_092990,-,-,9,-,tryptophan-rich antigen (Pv-fam-a),protein-coding,-,-,-,tryptophan-rich antigen (Pv-fam-a),20200918,-
5855,5474887,PVX_092995,PVX_092995,-,-,9,-,tryptophan-rich antigen (Pv-fam-a),protein-coding,-,-,-,tryptophan-rich antigen (Pv-fam-a),20200918,-
5855,5474888,PVX_091050,PVX_091050,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474889,PVX_091045,PVX_091045,-,-,9,-,"DNA repair protein RAD51, putative",protein-coding,-,-,-,"DNA repair protein RAD51, putative",20200926,-
5855,5474890,PVX_090835,PVX_090835,-,-,9,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474891,PVX_116535,PVX_116535,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474892,PVX_116540,PVX_116540,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474893,PVX_116545,PVX_116545,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474894,PVX_116550,PVX_116550,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474895,PVX_116555,PVX_116555,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474896,PVX_116560,PVX_116560,-,-,12,-,"splicing factor, putative",protein-coding,-,-,-,"splicing factor, putative",20200918,-
5855,5474897,PVX_116565,PVX_116565,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474898,PVX_116570,PVX_116570,-,-,12,-,TBC domain containing protein,protein-coding,-,-,-,TBC domain containing protein,20200918,-
5855,5474899,PVX_116575,PVX_116575,-,-,12,-,"WD domain, G-beta repeat domain containing protein",protein-coding,-,-,-,"WD domain, G-beta repeat domain containing protein",20200926,-
5855,5474900,PVX_116580,PVX_116580,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474901,PVX_116585,PVX_116585,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474902,PVX_116590,PVX_116590,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474903,PVX_116595,PVX_116595,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474904,PVX_116600,PVX_116600,-,-,12,-,"Tetratricopeptide repeat protein 11, putative",protein-coding,-,-,-,"Tetratricopeptide repeat protein 11, putative",20200926,-
5855,5474905,PVX_116495,PVX_116495,-,-,12,-,"mRNA decay protein, putative",protein-coding,-,-,-,"mRNA decay protein, putative",20200923,-
5855,5474906,PVX_116500,PVX_116500,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474907,PVX_116505,PVX_116505,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474908,PVX_116510,PVX_116510,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5855,5474909,PVX_116515,PVX_116515,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474910,PVX_116520,PVX_116520,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474911,PVX_116525,PVX_116525,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474912,PVX_116530,PVX_116530,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474913,PVX_116605,PVX_116605,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474914,PVX_116610,PVX_116610,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474915,PVX_116615,PVX_116615,-,-,12,-,"lactate/malate dehydrogenase, putative",protein-coding,-,-,-,"lactate/malate dehydrogenase, putative",20200926,-
5855,5474916,PVX_116620,PVX_116620,-,-,12,-,"phosphoribosylpyrophosphate synthetase, putative",protein-coding,-,-,-,"phosphoribosylpyrophosphate synthetase, putative",20200926,-
5855,5474917,PVX_116625,PVX_116625,-,-,12,-,"U6 snRNA-associated Sm-like protein LSm6, putative",protein-coding,-,-,-,"U6 snRNA-associated Sm-like protein LSm6, putative",20200923,-
5855,5474918,PVX_116630,PVX_116630,-,-,12,-,lactate dehydrogenase,protein-coding,-,-,-,lactate dehydrogenase,20200923,-
5855,5474919,PVX_116635,PVX_116635,-,-,12,-,"dihydrofolate synthase/folylpolyglutamate synthase, putative",protein-coding,-,-,-,"dihydrofolate synthase/folylpolyglutamate synthase, putative",20200918,-
5855,5474920,PVX_116640,PVX_116640,-,-,12,-,"VAMP-like protein YKT62, putative",protein-coding,-,-,-,"VAMP-like protein YKT62, putative",20200918,-
5855,5474921,PVX_116645,PVX_116645,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474922,PVX_116650,PVX_116650,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474923,PVX_116655,PVX_116655,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474924,PVX_116660,PVX_116660,-,-,12,-,Micro-fibrillar-associated protein 1 C-terminus domain containing protein,protein-coding,-,-,-,Micro-fibrillar-associated protein 1 C-terminus domain containing protein,20200926,-
5855,5474925,PVX_116665,PVX_116665,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474926,PVX_116670,PVX_116670,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474927,PVX_116675,PVX_116675,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474928,PVX_116680,PVX_116680,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474929,PVX_116685,PVX_116685,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5474930,PVX_116690,PVX_116690,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474931,PVX_116695,PVX_116695,-,-,12,-,aspartic protease PM5,protein-coding,-,-,-,aspartic protease PM5,20200918,-
5855,5474932,PVX_116700,PVX_116700,-,-,12,-,"60S ribosomal protein L23a, putative",protein-coding,-,-,-,"60S ribosomal protein L23a, putative",20200918,-
5855,5474933,PVX_116705,PVX_116705,-,-,12,-,"N-acetyltransferase, putative",protein-coding,-,-,-,"N-acetyltransferase, putative",20200926,-
5855,5474934,PVX_116710,PVX_116710,-,-,12,-,"vacuolar ATP synthase subunit G, putative",protein-coding,-,-,-,"vacuolar ATP synthase subunit G, putative",20200926,-
5855,5474935,PVX_116715,PVX_116715,-,-,12,-,"60S ribosomal protein L9, putative",protein-coding,-,-,-,"60S ribosomal protein L9, putative",20200926,-
5855,5474936,PVX_116720,PVX_116720,-,-,12,-,"beta-hydroxyacyl-ACP dehydratase precursor, putative",protein-coding,-,-,-,"beta-hydroxyacyl-ACP dehydratase precursor, putative",20200918,-
5855,5474937,PVX_116725,PVX_116725,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474938,PVX_116730,PVX_116730,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474939,PVX_116735,PVX_116735,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474940,PVX_116740,PVX_116740,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474941,PVX_116745,PVX_116745,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474942,PVX_116750,PVX_116750,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474943,PVX_116755,PVX_116755,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474944,PVX_116760,PVX_116760,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474945,PVX_116765,PVX_116765,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474946,PVX_116770,PVX_116770,-,-,12,-,"nucleoside-diphosphatase mig-23, putative",protein-coding,-,-,-,"nucleoside-diphosphatase mig-23, putative",20200923,-
5855,5474947,PVX_116775,PVX_116775,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474948,PVX_116780,PVX_116780,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474949,PVX_116785,PVX_116785,-,-,12,-,"splicing factor, putative",protein-coding,-,-,-,"splicing factor, putative",20200918,-
5855,5474950,PVX_116790,PVX_116790,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474951,PVX_116795,PVX_116795,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474952,PVX_116800,PVX_116800,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474953,PVX_116805,PVX_116805,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474954,PVX_116810,PVX_116810,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474955,PVX_116815,PVX_116815,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474956,PVX_116820,PVX_116820,-,-,12,-,DnaJ domain containing protein,protein-coding,-,-,-,DnaJ domain containing protein,20200926,-
5855,5474957,PVX_116825,PVX_116825,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474958,PVX_116830,PVX_116830,-,-,12,-,"dihydroorotase, putative",protein-coding,-,-,-,"dihydroorotase, putative",20200926,-
5855,5474959,PVX_116840,PVX_116840,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474960,PVX_116835,PVX_116835,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5474961,PVX_116845,PVX_116845,-,-,12,-,"DNA-directed RNA polymerase, alpha subunit, putative",protein-coding,-,-,-,"DNA-directed RNA polymerase, alpha subunit, putative",20200918,-
5855,5474962,PVX_116850,PVX_116850,-,-,12,-,"protein disulfide isomerase, putative",protein-coding,-,-,-,"protein disulfide isomerase, putative",20200918,-
5855,5474963,PVX_116855,PVX_116855,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5474964,PVX_116860,PVX_116860,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
